Fields,BoundingBox,X,Y,left,top,right,bottom,id
86,"[-93.1733260685130,44.9938259915915;-93.1732510685130,44.9938329915915]","[-93.1733260685130,-93.1732510685130,-93.1732510685130,-93.1733260685130,-93.1733260685130,NaN]","[44.9938329915915,44.9938329915915,44.9938259915915,44.9938259915915,44.9938329915915,NaN]",-93.17332304,44.99383982,-93.17324804,44.99383282,87
87,"[-93.1733216303442,44.9938192093970;-93.1732466303442,44.9938262093970]","[-93.1733216303442,-93.1732466303442,-93.1732466303442,-93.1733216303442,-93.1733216303442,NaN]","[44.9938262093970,44.9938262093970,44.9938192093970,44.9938192093970,44.9938262093970,NaN]",-93.17332304,44.99383282,-93.17324804,44.99382582,88
88,"[-93.1733198350365,44.9938121294085;-93.1732448350365,44.9938191294085]","[-93.1733198350365,-93.1732448350365,-93.1732448350365,-93.1733198350365,-93.1733198350365,NaN]","[44.9938191294085,44.9938191294085,44.9938121294085,44.9938121294085,44.9938191294085,NaN]",-93.17332304,44.99382582,-93.17324804,44.99381882,89
89,"[-93.1733275074669,44.9938050218728;-93.1732525074669,44.9938120218728]","[-93.1733275074669,-93.1732525074669,-93.1732525074669,-93.1733275074669,-93.1733275074669,NaN]","[44.9938120218728,44.9938120218728,44.9938050218728,44.9938050218728,44.9938120218728,NaN]",-93.17332304,44.99381882,-93.17324804,44.99381182,90
90,"[-93.1733251325432,44.9937979174756;-93.1732501325432,44.9938049174756]","[-93.1733251325432,-93.1732501325432,-93.1732501325432,-93.1733251325432,-93.1733251325432,NaN]","[44.9938049174756,44.9938049174756,44.9937979174756,44.9937979174756,44.9938049174756,NaN]",-93.17332304,44.99381182,-93.17324804,44.99380482,91
91,"[-93.1733191112067,44.9937908579563;-93.1732441112067,44.9937978579563]","[-93.1733191112067,-93.1732441112067,-93.1732441112067,-93.1733191112067,-93.1733191112067,NaN]","[44.9937978579563,44.9937978579563,44.9937908579563,44.9937908579563,44.9937978579563,NaN]",-93.17332304,44.99380482,-93.17324804,44.99379782,92
92,"[-93.1733194844096,44.9937849425988;-93.1732444844096,44.9937919425988]","[-93.1733194844096,-93.1732444844096,-93.1732444844096,-93.1733194844096,-93.1733194844096,NaN]","[44.9937919425988,44.9937919425988,44.9937849425988,44.9937849425988,44.9937919425988,NaN]",-93.17332304,44.99379782,-93.17324804,44.99379082,93
93,"[-93.1733282128030,44.9937779953457;-93.1732532128030,44.9937849953457]","[-93.1733282128030,-93.1732532128030,-93.1732532128030,-93.1733282128030,-93.1733282128030,NaN]","[44.9937849953457,44.9937849953457,44.9937779953457,44.9937779953457,44.9937849953457,NaN]",-93.17332304,44.99379082,-93.17324804,44.99378382,94
94,"[-93.1733252760036,44.9937709845931;-93.1732502760036,44.9937779845931]","[-93.1733252760036,-93.1732502760036,-93.1732502760036,-93.1733252760036,-93.1733252760036,NaN]","[44.9937779845931,44.9937779845931,44.9937709845931,44.9937709845931,44.9937779845931,NaN]",-93.17332304,44.99378382,-93.17324804,44.99377682,95
95,"[-93.1733216338809,44.9937637452470;-93.1732466338809,44.9937707452470]","[-93.1733216338809,-93.1732466338809,-93.1732466338809,-93.1733216338809,-93.1733216338809,NaN]","[44.9937707452470,44.9937707452470,44.9937637452470,44.9937637452470,44.9937707452470,NaN]",-93.17332304,44.99377682,-93.17324804,44.99376982,96
96,"[-93.1733202730661,44.9937563706718;-93.1732452730661,44.9937633706718]","[-93.1733202730661,-93.1732452730661,-93.1732452730661,-93.1733202730661,-93.1733202730661,NaN]","[44.9937633706718,44.9937633706718,44.9937563706718,44.9937563706718,44.9937633706718,NaN]",-93.17332304,44.99376982,-93.17324804,44.99376282,97
97,"[-93.1732492462361,44.9940861317873;-93.1731742462361,44.9940931317873]","[-93.1732492462361,-93.1731742462361,-93.1731742462361,-93.1732492462361,-93.1732492462361,NaN]","[44.9940931317873,44.9940931317873,44.9940861317873,44.9940861317873,44.9940931317873,NaN]",-93.17324804,44.99409882,-93.17317304,44.99409182,99
98,"[-93.1732491062310,44.9940790022612;-93.1731741062310,44.9940860022612]","[-93.1732491062310,-93.1731741062310,-93.1731741062310,-93.1732491062310,-93.1732491062310,NaN]","[44.9940860022612,44.9940860022612,44.9940790022612,44.9940790022612,44.9940860022612,NaN]",-93.17324804,44.99409182,-93.17317304,44.99408482,100
99,"[-93.1732499698485,44.9940721197925;-93.1731749698485,44.9940791197925]","[-93.1732499698485,-93.1731749698485,-93.1731749698485,-93.1732499698485,-93.1732499698485,NaN]","[44.9940791197925,44.9940791197925,44.9940721197925,44.9940721197925,44.9940791197925,NaN]",-93.17324804,44.99408482,-93.17317304,44.99407782,101
100,"[-93.1732471666500,44.9940647310109;-93.1731721666501,44.9940717310109]","[-93.1732471666500,-93.1731721666501,-93.1731721666501,-93.1732471666500,-93.1732471666500,NaN]","[44.9940717310109,44.9940717310109,44.9940647310109,44.9940647310109,44.9940717310109,NaN]",-93.17324804,44.99407782,-93.17317304,44.99407082,102
101,"[-93.1732529645503,44.9940576166370;-93.1731779645503,44.9940646166370]","[-93.1732529645503,-93.1731779645503,-93.1731779645503,-93.1732529645503,-93.1732529645503,NaN]","[44.9940646166370,44.9940646166370,44.9940576166370,44.9940576166370,44.9940646166370,NaN]",-93.17324804,44.99407082,-93.17317304,44.99406382,103
102,"[-93.1732521451063,44.9940502773427;-93.1731771451063,44.9940572773427]","[-93.1732521451063,-93.1731771451063,-93.1731771451063,-93.1732521451063,-93.1732521451063,NaN]","[44.9940572773427,44.9940572773427,44.9940502773427,44.9940502773427,44.9940572773427,NaN]",-93.17324804,44.99406382,-93.17317304,44.99405682,104
103,"[-93.1732484248626,44.9940429927349;-93.1731734248626,44.9940499927349]","[-93.1732484248626,-93.1731734248626,-93.1731734248626,-93.1732484248626,-93.1732484248626,NaN]","[44.9940499927349,44.9940499927349,44.9940429927349,44.9940429927349,44.9940499927349,NaN]",-93.17324804,44.99405682,-93.17317304,44.99404982,105
104,"[-93.1732456240013,44.9940362153803;-93.1731706240013,44.9940432153803]","[-93.1732456240013,-93.1731706240013,-93.1731706240013,-93.1732456240013,-93.1732456240013,NaN]","[44.9940432153803,44.9940432153803,44.9940362153803,44.9940362153803,44.9940432153803,NaN]",-93.17324804,44.99404982,-93.17317304,44.99404282,106
105,"[-93.1732466309041,44.9940293715163;-93.1731716309041,44.9940363715163]","[-93.1732466309041,-93.1731716309041,-93.1731716309041,-93.1732466309041,-93.1732466309041,NaN]","[44.9940363715163,44.9940363715163,44.9940293715163,44.9940293715163,44.9940363715163,NaN]",-93.17324804,44.99404282,-93.17317304,44.99403582,107
106,"[-93.1732476697804,44.9940217752272;-93.1731726697804,44.9940287752272]","[-93.1732476697804,-93.1731726697804,-93.1731726697804,-93.1732476697804,-93.1732476697804,NaN]","[44.9940287752272,44.9940287752272,44.9940217752272,44.9940217752272,44.9940287752272,NaN]",-93.17324804,44.99403582,-93.17317304,44.99402882,108
107,"[-93.1732479697593,44.9940149030401;-93.1731729697593,44.9940219030401]","[-93.1732479697593,-93.1731729697593,-93.1731729697593,-93.1732479697593,-93.1732479697593,NaN]","[44.9940219030401,44.9940219030401,44.9940149030401,44.9940149030401,44.9940219030401,NaN]",-93.17324804,44.99402882,-93.17317304,44.99402182,109
108,"[-93.1732444400694,44.9940085552750;-93.1731694400694,44.9940155552750]","[-93.1732444400694,-93.1731694400694,-93.1731694400694,-93.1732444400694,-93.1732444400694,NaN]","[44.9940155552750,44.9940155552750,44.9940085552750,44.9940085552750,44.9940155552750,NaN]",-93.17324804,44.99402182,-93.17317304,44.99401482,110
109,"[-93.1732488439061,44.9940016394933;-93.1731738439061,44.9940086394932]","[-93.1732488439061,-93.1731738439061,-93.1731738439061,-93.1732488439061,-93.1732488439061,NaN]","[44.9940086394932,44.9940086394932,44.9940016394933,44.9940016394933,44.9940086394932,NaN]",-93.17324804,44.99401482,-93.17317304,44.99400782,111
110,"[-93.1732515157782,44.9939943500504;-93.1731765157782,44.9940013500504]","[-93.1732515157782,-93.1731765157782,-93.1731765157782,-93.1732515157782,-93.1732515157782,NaN]","[44.9940013500504,44.9940013500504,44.9939943500504,44.9939943500504,44.9940013500504,NaN]",-93.17324804,44.99400782,-93.17317304,44.99400082,112
111,"[-93.1732471694946,44.9939871047890;-93.1731721694946,44.9939941047890]","[-93.1732471694946,-93.1731721694946,-93.1731721694946,-93.1732471694946,-93.1732471694946,NaN]","[44.9939941047890,44.9939941047890,44.9939871047890,44.9939871047890,44.9939941047890,NaN]",-93.17324804,44.99400082,-93.17317304,44.99399382,113
112,"[-93.1732430781971,44.9939804358280;-93.1731680781971,44.9939874358280]","[-93.1732430781971,-93.1731680781971,-93.1731680781971,-93.1732430781971,-93.1732430781971,NaN]","[44.9939874358280,44.9939874358280,44.9939804358280,44.9939804358280,44.9939874358280,NaN]",-93.17324804,44.99399382,-93.17317304,44.99398682,114
113,"[-93.1732492648010,44.9939730083200;-93.1731742648010,44.9939800083200]","[-93.1732492648010,-93.1731742648010,-93.1731742648010,-93.1732492648010,-93.1732492648010,NaN]","[44.9939800083200,44.9939800083200,44.9939730083200,44.9939730083200,44.9939800083200,NaN]",-93.17324804,44.99398682,-93.17317304,44.99397982,115
114,"[-93.1732477319725,44.9939657003258;-93.1731727319725,44.9939727003258]","[-93.1732477319725,-93.1731727319725,-93.1731727319725,-93.1732477319725,-93.1732477319725,NaN]","[44.9939727003258,44.9939727003258,44.9939657003258,44.9939657003258,44.9939727003258,NaN]",-93.17324804,44.99397982,-93.17317304,44.99397282,116
115,"[-93.1732457019198,44.9939585585123;-93.1731707019198,44.9939655585123]","[-93.1732457019198,-93.1731707019198,-93.1731707019198,-93.1732457019198,-93.1732457019198,NaN]","[44.9939655585123,44.9939655585123,44.9939585585123,44.9939585585123,44.9939655585123,NaN]",-93.17324804,44.99397282,-93.17317304,44.99396582,117
116,"[-93.1732417687363,44.9939517270369;-93.1731667687363,44.9939587270369]","[-93.1732417687363,-93.1731667687363,-93.1731667687363,-93.1732417687363,-93.1732417687363,NaN]","[44.9939587270369,44.9939587270369,44.9939517270369,44.9939517270369,44.9939587270369,NaN]",-93.17324804,44.99396582,-93.17317304,44.99395882,118
117,"[-93.1732483978395,44.9939457616954;-93.1731733978395,44.9939527616954]","[-93.1732483978395,-93.1731733978395,-93.1731733978395,-93.1732483978395,-93.1732483978395,NaN]","[44.9939527616954,44.9939527616954,44.9939457616954,44.9939457616954,44.9939527616954,NaN]",-93.17324804,44.99395882,-93.17317304,44.99395182,119
118,"[-93.1732495111664,44.9939387850343;-93.1731745111664,44.9939457850343]","[-93.1732495111664,-93.1731745111664,-93.1731745111664,-93.1732495111664,-93.1732495111664,NaN]","[44.9939457850343,44.9939457850343,44.9939387850343,44.9939387850343,44.9939457850343,NaN]",-93.17324804,44.99395182,-93.17317304,44.99394482,120
119,"[-93.1732456416133,44.9939315807607;-93.1731706416133,44.9939385807607]","[-93.1732456416133,-93.1731706416133,-93.1731706416133,-93.1732456416133,-93.1732456416133,NaN]","[44.9939385807607,44.9939385807607,44.9939315807607,44.9939315807607,44.9939385807607,NaN]",-93.17324804,44.99394482,-93.17317304,44.99393782,121
120,"[-93.1732461039533,44.9939248660654;-93.1731711039533,44.9939318660654]","[-93.1732461039533,-93.1731711039533,-93.1731711039533,-93.1732461039533,-93.1732461039533,NaN]","[44.9939318660654,44.9939318660654,44.9939248660654,44.9939248660654,44.9939318660654,NaN]",-93.17324804,44.99393782,-93.17317304,44.99393082,122
121,"[-93.1732489432345,44.9939172035018;-93.1731739432345,44.9939242035018]","[-93.1732489432345,-93.1731739432345,-93.1731739432345,-93.1732489432345,-93.1732489432345,NaN]","[44.9939242035018,44.9939242035018,44.9939172035018,44.9939172035018,44.9939242035018,NaN]",-93.17324804,44.99393082,-93.17317304,44.99392382,123
122,"[-93.1732495153276,44.9939095881280;-93.1731745153276,44.9939165881280]","[-93.1732495153276,-93.1731745153276,-93.1731745153276,-93.1732495153276,-93.1732495153276,NaN]","[44.9939165881280,44.9939165881280,44.9939095881280,44.9939095881280,44.9939165881280,NaN]",-93.17324804,44.99392382,-93.17317304,44.99391682,124
123,"[-93.1732436732718,44.9939024829902;-93.1731686732718,44.9939094829902]","[-93.1732436732718,-93.1731686732718,-93.1731686732718,-93.1732436732718,-93.1732436732718,NaN]","[44.9939094829902,44.9939094829902,44.9939024829902,44.9939024829902,44.9939094829902,NaN]",-93.17324804,44.99391682,-93.17317304,44.99390982,125
124,"[-93.1732427546257,44.9938960104363;-93.1731677546257,44.9939030104363]","[-93.1732427546257,-93.1731677546257,-93.1731677546257,-93.1732427546257,-93.1732427546257,NaN]","[44.9939030104363,44.9939030104363,44.9938960104363,44.9938960104363,44.9939030104363,NaN]",-93.17324804,44.99390982,-93.17317304,44.99390282,126
125,"[-93.1732490860286,44.9938894432415;-93.1731740860286,44.9938964432415]","[-93.1732490860286,-93.1731740860286,-93.1731740860286,-93.1732490860286,-93.1732490860286,NaN]","[44.9938964432415,44.9938964432415,44.9938894432415,44.9938894432415,44.9938964432415,NaN]",-93.17324804,44.99390282,-93.17317304,44.99389582,127
126,"[-93.1732473578852,44.9938822554236;-93.1731723578852,44.9938892554236]","[-93.1732473578852,-93.1731723578852,-93.1731723578852,-93.1732473578852,-93.1732473578852,NaN]","[44.9938892554236,44.9938892554236,44.9938822554236,44.9938822554236,44.9938892554236,NaN]",-93.17324804,44.99389582,-93.17317304,44.99388882,128
127,"[-93.1732424118791,44.9938756305642;-93.1731674118791,44.9938826305642]","[-93.1732424118791,-93.1731674118791,-93.1731674118791,-93.1732424118791,-93.1732424118791,NaN]","[44.9938826305642,44.9938826305642,44.9938756305642,44.9938756305642,44.9938826305642,NaN]",-93.17324804,44.99388882,-93.17317304,44.99388182,129
128,"[-93.1732420247800,44.9938680974510;-93.1731670247800,44.9938750974510]","[-93.1732420247800,-93.1731670247800,-93.1731670247800,-93.1732420247800,-93.1732420247800,NaN]","[44.9938750974510,44.9938750974510,44.9938680974510,44.9938680974510,44.9938750974510,NaN]",-93.17324804,44.99388182,-93.17317304,44.99387482,130
129,"[-93.1732485574288,44.9938608784243;-93.1731735574288,44.9938678784243]","[-93.1732485574288,-93.1731735574288,-93.1731735574288,-93.1732485574288,-93.1732485574288,NaN]","[44.9938678784243,44.9938678784243,44.9938608784243,44.9938608784243,44.9938678784243,NaN]",-93.17324804,44.99387482,-93.17317304,44.99386782,131
130,"[-93.1732499234612,44.9938533745376;-93.1731749234612,44.9938603745376]","[-93.1732499234612,-93.1731749234612,-93.1731749234612,-93.1732499234612,-93.1732499234612,NaN]","[44.9938603745376,44.9938603745376,44.9938533745376,44.9938533745376,44.9938603745376,NaN]",-93.17324804,44.99386782,-93.17317304,44.99386082,132
131,"[-93.1732456046986,44.9938472879427;-93.1731706046986,44.9938542879427]","[-93.1732456046986,-93.1731706046986,-93.1731706046986,-93.1732456046986,-93.1732456046986,NaN]","[44.9938542879427,44.9938542879427,44.9938472879427,44.9938472879427,44.9938542879427,NaN]",-93.17324804,44.99386082,-93.17317304,44.99385382,133
132,"[-93.1732454228485,44.9938400391504;-93.1731704228485,44.9938470391504]","[-93.1732454228485,-93.1731704228485,-93.1731704228485,-93.1732454228485,-93.1732454228485,NaN]","[44.9938470391504,44.9938470391504,44.9938400391504,44.9938400391504,44.9938470391504,NaN]",-93.17324804,44.99385382,-93.17317304,44.99384682,134
133,"[-93.1732489367220,44.9938329661277;-93.1731739367220,44.9938399661277]","[-93.1732489367220,-93.1731739367220,-93.1731739367220,-93.1732489367220,-93.1732489367220,NaN]","[44.9938399661277,44.9938399661277,44.9938329661277,44.9938329661277,44.9938399661277,NaN]",-93.17324804,44.99384682,-93.17317304,44.99383982,135
134,"[-93.1732498359003,44.9938259841055;-93.1731748359003,44.9938329841055]","[-93.1732498359003,-93.1731748359003,-93.1731748359003,-93.1732498359003,-93.1732498359003,NaN]","[44.9938329841055,44.9938329841055,44.9938259841055,44.9938259841055,44.9938329841055,NaN]",-93.17324804,44.99383982,-93.17317304,44.99383282,136
135,"[-93.1732450714189,44.9938191167257;-93.1731700714189,44.9938261167257]","[-93.1732450714189,-93.1731700714189,-93.1731700714189,-93.1732450714189,-93.1732450714189,NaN]","[44.9938261167257,44.9938261167257,44.9938191167257,44.9938191167257,44.9938261167257,NaN]",-93.17324804,44.99383282,-93.17317304,44.99382582,137
136,"[-93.1732431437080,44.9938122088409;-93.1731681437080,44.9938192088409]","[-93.1732431437080,-93.1731681437080,-93.1731681437080,-93.1732431437080,-93.1732431437080,NaN]","[44.9938192088409,44.9938192088409,44.9938122088409,44.9938122088409,44.9938192088409,NaN]",-93.17324804,44.99382582,-93.17317304,44.99381882,138
137,"[-93.1732508972778,44.9938050864658;-93.1731758972778,44.9938120864658]","[-93.1732508972778,-93.1731758972778,-93.1731758972778,-93.1732508972778,-93.1732508972778,NaN]","[44.9938120864658,44.9938120864658,44.9938050864658,44.9938050864658,44.9938120864658,NaN]",-93.17324804,44.99381882,-93.17317304,44.99381182,139
138,"[-93.1732492680160,44.9937978866191;-93.1731742680160,44.9938048866191]","[-93.1732492680160,-93.1731742680160,-93.1731742680160,-93.1732492680160,-93.1732492680160,NaN]","[44.9938048866191,44.9938048866191,44.9937978866191,44.9937978866191,44.9938048866191,NaN]",-93.17324804,44.99381182,-93.17317304,44.99380482,140
139,"[-93.1732465627164,44.9937907672053;-93.1731715627164,44.9937977672052]","[-93.1732465627164,-93.1731715627164,-93.1731715627164,-93.1732465627164,-93.1732465627164,NaN]","[44.9937977672052,44.9937977672052,44.9937907672053,44.9937907672053,44.9937977672052,NaN]",-93.17324804,44.99380482,-93.17317304,44.99379782,141
140,"[-93.1732455042791,44.9937838864863;-93.1731705042791,44.9937908864863]","[-93.1732455042791,-93.1731705042791,-93.1731705042791,-93.1732455042791,-93.1732455042791,NaN]","[44.9937908864863,44.9937908864863,44.9937838864863,44.9937838864863,44.9937908864863,NaN]",-93.17324804,44.99379782,-93.17317304,44.99379082,142
