Fields,BoundingBox,X,Y,left,top,right,bottom,id
298,"[-93.1749798856249,44.9929626769482;-93.1749048856249,44.9929686769482]","[-93.1749798856249,-93.1749048856249,-93.1749048856249,-93.1749798856249,-93.1749798856249,NaN]","[44.9929686769482,44.9929686769482,44.9929626769482,44.9929626769482,44.9929686769482,NaN]",388,-93.17507654,44.99299267,-93.17500154,44.99298667
299,"[-93.1749788854552,44.9929563530658;-93.1749038854552,44.9929623530658]","[-93.1749788854552,-93.1749038854552,-93.1749038854552,-93.1749788854552,-93.1749788854552,NaN]","[44.9929623530658,44.9929623530658,44.9929563530658,44.9929563530658,44.9929623530658,NaN]",389,-93.17507654,44.99298667,-93.17500154,44.99298067
300,"[-93.1749791169805,44.9929495888573;-93.1749041169805,44.9929555888573]","[-93.1749791169805,-93.1749041169805,-93.1749041169805,-93.1749791169805,-93.1749791169805,NaN]","[44.9929555888573,44.9929555888573,44.9929495888573,44.9929495888573,44.9929555888573,NaN]",390,-93.17507654,44.99298067,-93.17500154,44.99297467
301,"[-93.1749797821199,44.9929427073926;-93.1749047821199,44.9929487073926]","[-93.1749797821199,-93.1749047821199,-93.1749047821199,-93.1749797821199,-93.1749797821199,NaN]","[44.9929487073926,44.9929487073926,44.9929427073926,44.9929427073926,44.9929487073926,NaN]",391,-93.17507654,44.99297467,-93.17500154,44.99296867
302,"[-93.1749785811556,44.9929353205153;-93.1749035811556,44.9929413205153]","[-93.1749785811556,-93.1749035811556,-93.1749035811556,-93.1749785811556,-93.1749785811556,NaN]","[44.9929413205153,44.9929413205153,44.9929353205153,44.9929353205153,44.9929413205153,NaN]",392,-93.17507654,44.99296867,-93.17500154,44.99296267
303,"[-93.1749775495962,44.9929279313955;-93.1749025495962,44.9929339313955]","[-93.1749775495962,-93.1749025495962,-93.1749025495962,-93.1749775495962,-93.1749775495962,NaN]","[44.9929339313955,44.9929339313955,44.9929279313955,44.9929279313955,44.9929339313955,NaN]",393,-93.17507654,44.99296267,-93.17500154,44.99295667
304,"[-93.1749781127453,44.9929208575744;-93.1749031127453,44.9929268575744]","[-93.1749781127453,-93.1749031127453,-93.1749031127453,-93.1749781127453,-93.1749781127453,NaN]","[44.9929268575744,44.9929268575744,44.9929208575744,44.9929208575744,44.9929268575744,NaN]",394,-93.17507654,44.99295667,-93.17500154,44.99295067
305,"[-93.1749784882208,44.9929141244716;-93.1749034882208,44.9929201244716]","[-93.1749784882208,-93.1749034882208,-93.1749034882208,-93.1749784882208,-93.1749784882208,NaN]","[44.9929201244716,44.9929201244716,44.9929141244716,44.9929141244716,44.9929201244716,NaN]",395,-93.17507654,44.99295067,-93.17500154,44.99294467
306,"[-93.1749783290136,44.9929075423127;-93.1749033290136,44.9929135423127]","[-93.1749783290136,-93.1749033290136,-93.1749033290136,-93.1749783290136,-93.1749783290136,NaN]","[44.9929135423127,44.9929135423127,44.9929075423127,44.9929075423127,44.9929135423127,NaN]",396,-93.17507654,44.99294467,-93.17500154,44.99293867
307,"[-93.1749773221246,44.9929002728184;-93.1749023221246,44.9929062728184]","[-93.1749773221246,-93.1749023221246,-93.1749023221246,-93.1749773221246,-93.1749773221246,NaN]","[44.9929062728184,44.9929062728184,44.9929002728184,44.9929002728184,44.9929062728184,NaN]",397,-93.17507654,44.99293867,-93.17500154,44.99293267
308,"[-93.1749787523965,44.9928936859991;-93.1749037523965,44.9928996859991]","[-93.1749787523965,-93.1749037523965,-93.1749037523965,-93.1749787523965,-93.1749787523965,NaN]","[44.9928996859991,44.9928996859991,44.9928936859991,44.9928936859991,44.9928996859991,NaN]",398,-93.17507654,44.99293267,-93.17500154,44.99292667
309,"[-93.1749794342646,44.9928874231148;-93.1749044342646,44.9928934231148]","[-93.1749794342646,-93.1749044342646,-93.1749044342646,-93.1749794342646,-93.1749794342646,NaN]","[44.9928934231148,44.9928934231148,44.9928874231148,44.9928874231148,44.9928934231148,NaN]",399,-93.17507654,44.99292667,-93.17500154,44.99292067
310,"[-93.1749802003795,44.9928809014003;-93.1749052003795,44.9928869014003]","[-93.1749802003795,-93.1749052003795,-93.1749052003795,-93.1749802003795,-93.1749802003795,NaN]","[44.9928869014003,44.9928869014003,44.9928809014003,44.9928809014003,44.9928869014003,NaN]",400,-93.17507654,44.99292067,-93.17500154,44.99291467
311,"[-93.1749772495364,44.9928741302024;-93.1749022495364,44.9928801302024]","[-93.1749772495364,-93.1749022495364,-93.1749022495364,-93.1749772495364,-93.1749772495364,NaN]","[44.9928801302024,44.9928801302024,44.9928741302024,44.9928741302024,44.9928801302024,NaN]",401,-93.17507654,44.99291467,-93.17500154,44.99290867
312,"[-93.1749780684816,44.9928670887137;-93.1749030684816,44.9928730887137]","[-93.1749780684816,-93.1749030684816,-93.1749030684816,-93.1749780684816,-93.1749780684816,NaN]","[44.9928730887137,44.9928730887137,44.9928670887137,44.9928670887137,44.9928730887137,NaN]",402,-93.17507654,44.99290867,-93.17500154,44.99290267
313,"[-93.1749798702165,44.9928608357874;-93.1749048702165,44.9928668357874]","[-93.1749798702165,-93.1749048702165,-93.1749048702165,-93.1749798702165,-93.1749798702165,NaN]","[44.9928668357874,44.9928668357874,44.9928608357874,44.9928608357874,44.9928668357874,NaN]",403,-93.17507654,44.99290267,-93.17500154,44.99289667
314,"[-93.1749774529472,44.9928541165041;-93.1749024529472,44.9928601165041]","[-93.1749774529472,-93.1749024529472,-93.1749024529472,-93.1749774529472,-93.1749774529472,NaN]","[44.9928601165041,44.9928601165041,44.9928541165041,44.9928541165041,44.9928601165041,NaN]",404,-93.17507654,44.99289667,-93.17500154,44.99289067
315,"[-93.1749764680334,44.9928475468807;-93.1749014680334,44.9928535468807]","[-93.1749764680334,-93.1749014680334,-93.1749014680334,-93.1749764680334,-93.1749764680334,NaN]","[44.9928535468807,44.9928535468807,44.9928475468807,44.9928475468807,44.9928535468807,NaN]",405,-93.17507654,44.99289067,-93.17500154,44.99288467
316,"[-93.1749738721004,44.9928408681396;-93.1748988721004,44.9928468681396]","[-93.1749738721004,-93.1748988721004,-93.1748988721004,-93.1749738721004,-93.1749738721004,NaN]","[44.9928468681396,44.9928468681396,44.9928408681396,44.9928408681396,44.9928468681396,NaN]",406,-93.17507654,44.99288467,-93.17500154,44.99287867
317,"[-93.1749748878223,44.9928343472937;-93.1748998878223,44.9928403472937]","[-93.1749748878223,-93.1748998878223,-93.1748998878223,-93.1749748878223,-93.1749748878223,NaN]","[44.9928403472937,44.9928403472937,44.9928343472937,44.9928343472937,44.9928403472937,NaN]",407,-93.17507654,44.99287867,-93.17500154,44.99287267
318,"[-93.1749760999179,44.9928270194467;-93.1749010999179,44.9928330194467]","[-93.1749760999179,-93.1749010999179,-93.1749010999179,-93.1749760999179,-93.1749760999179,NaN]","[44.9928330194467,44.9928330194467,44.9928270194467,44.9928270194467,44.9928330194467,NaN]",408,-93.17507654,44.99287267,-93.17500154,44.99286667
319,"[-93.1749759035345,44.9928204851331;-93.1749009035345,44.9928264851331]","[-93.1749759035345,-93.1749009035345,-93.1749009035345,-93.1749759035345,-93.1749759035345,NaN]","[44.9928264851331,44.9928264851331,44.9928204851331,44.9928204851331,44.9928264851331,NaN]",409,-93.17507654,44.99286667,-93.17500154,44.99286067
320,"[-93.1749748362135,44.9928136471679;-93.1748998362135,44.9928196471679]","[-93.1749748362135,-93.1748998362135,-93.1748998362135,-93.1749748362135,-93.1749748362135,NaN]","[44.9928196471679,44.9928196471679,44.9928136471679,44.9928136471679,44.9928196471679,NaN]",410,-93.17507654,44.99286067,-93.17500154,44.99285467
321,"[-93.1749758222640,44.9928054514280;-93.1749008222640,44.9928114514280]","[-93.1749758222640,-93.1749008222640,-93.1749008222640,-93.1749758222640,-93.1749758222640,NaN]","[44.9928114514280,44.9928114514280,44.9928054514280,44.9928054514280,44.9928114514280,NaN]",411,-93.17507654,44.99285467,-93.17500154,44.99284867
322,"[-93.1749792267826,44.9927990637126;-93.1749042267826,44.9928050637126]","[-93.1749792267826,-93.1749042267826,-93.1749042267826,-93.1749792267826,-93.1749792267826,NaN]","[44.9928050637126,44.9928050637126,44.9927990637126,44.9927990637126,44.9928050637126,NaN]",412,-93.17507654,44.99284867,-93.17500154,44.99284267
323,"[-93.1749777103437,44.9927925400476;-93.1749027103437,44.9927985400476]","[-93.1749777103437,-93.1749027103437,-93.1749027103437,-93.1749777103437,-93.1749777103437,NaN]","[44.9927985400476,44.9927985400476,44.9927925400476,44.9927925400476,44.9927985400476,NaN]",413,-93.17507654,44.99284267,-93.17500154,44.99283667
324,"[-93.1749766420956,44.9927862289345;-93.1749016420956,44.9927922289345]","[-93.1749766420956,-93.1749016420956,-93.1749016420956,-93.1749766420956,-93.1749766420956,NaN]","[44.9927922289345,44.9927922289345,44.9927862289345,44.9927862289345,44.9927922289345,NaN]",414,-93.17507654,44.99283667,-93.17500154,44.99283067
325,"[-93.1749776326118,44.9927796793266;-93.1749026326119,44.9927856793266]","[-93.1749776326118,-93.1749026326119,-93.1749026326119,-93.1749776326118,-93.1749776326118,NaN]","[44.9927856793266,44.9927856793266,44.9927796793266,44.9927796793266,44.9927856793266,NaN]",415,-93.17507654,44.99283067,-93.17500154,44.99282467
326,"[-93.1749767197550,44.9927729294275;-93.1749017197550,44.9927789294275]","[-93.1749767197550,-93.1749017197550,-93.1749017197550,-93.1749767197550,-93.1749767197550,NaN]","[44.9927789294275,44.9927789294275,44.9927729294275,44.9927729294275,44.9927789294275,NaN]",416,-93.17507654,44.99282467,-93.17500154,44.99281867
327,"[-93.1749768984537,44.9927666920962;-93.1749018984537,44.9927726920962]","[-93.1749768984537,-93.1749018984537,-93.1749018984537,-93.1749768984537,-93.1749768984537,NaN]","[44.9927726920962,44.9927726920962,44.9927666920962,44.9927666920962,44.9927726920962,NaN]",417,-93.17507654,44.99281867,-93.17500154,44.99281267
328,"[-93.1749751765459,44.9927602618348;-93.1749001765459,44.9927662618348]","[-93.1749751765459,-93.1749001765459,-93.1749001765459,-93.1749751765459,-93.1749751765459,NaN]","[44.9927662618348,44.9927662618348,44.9927602618348,44.9927602618348,44.9927662618348,NaN]",418,-93.17507654,44.99281267,-93.17500154,44.99280667
329,"[-93.1749773800053,44.9927539859733;-93.1749023800053,44.9927599859733]","[-93.1749773800053,-93.1749023800053,-93.1749023800053,-93.1749773800053,-93.1749773800053,NaN]","[44.9927599859733,44.9927599859733,44.9927539859733,44.9927539859733,44.9927599859733,NaN]",419,-93.17507654,44.99280667,-93.17500154,44.99280067
330,"[-93.1749768557954,44.9927472233479;-93.1749018557954,44.9927532233479]","[-93.1749768557954,-93.1749018557954,-93.1749018557954,-93.1749768557954,-93.1749768557954,NaN]","[44.9927532233479,44.9927532233479,44.9927472233479,44.9927472233479,44.9927532233479,NaN]",420,-93.17507654,44.99280067,-93.17500154,44.99279467
331,"[-93.1749753952028,44.9927408892686;-93.1749003952028,44.9927468892686]","[-93.1749753952028,-93.1749003952028,-93.1749003952028,-93.1749753952028,-93.1749753952028,NaN]","[44.9927468892686,44.9927468892686,44.9927408892686,44.9927408892686,44.9927468892686,NaN]",421,-93.17507654,44.99279467,-93.17500154,44.99278867
332,"[-93.1749757713340,44.9927336328883;-93.1749007713340,44.9927396328883]","[-93.1749757713340,-93.1749007713340,-93.1749007713340,-93.1749757713340,-93.1749757713340,NaN]","[44.9927396328883,44.9927396328883,44.9927336328883,44.9927336328883,44.9927396328883,NaN]",422,-93.17507654,44.99278867,-93.17500154,44.99278267
333,"[-93.1749779372503,44.9927258435105;-93.1749029372503,44.9927318435105]","[-93.1749779372503,-93.1749029372503,-93.1749029372503,-93.1749779372503,-93.1749779372503,NaN]","[44.9927318435105,44.9927318435105,44.9927258435105,44.9927258435105,44.9927318435105,NaN]",423,-93.17507654,44.99278267,-93.17500154,44.99277667
334,"[-93.1749753262907,44.9927196347058;-93.1749003262907,44.9927256347058]","[-93.1749753262907,-93.1749003262907,-93.1749003262907,-93.1749753262907,-93.1749753262907,NaN]","[44.9927256347058,44.9927256347058,44.9927196347058,44.9927196347058,44.9927256347058,NaN]",424,-93.17507654,44.99277667,-93.17500154,44.99277067
335,"[-93.1749736021123,44.9927122995796;-93.1748986021123,44.9927182995796]","[-93.1749736021123,-93.1748986021123,-93.1748986021123,-93.1749736021123,-93.1749736021123,NaN]","[44.9927182995796,44.9927182995796,44.9927122995796,44.9927122995796,44.9927182995796,NaN]",425,-93.17507654,44.99277067,-93.17500154,44.99276467
336,"[-93.1749746087690,44.9927061754570;-93.1748996087690,44.9927121754570]","[-93.1749746087690,-93.1748996087690,-93.1748996087690,-93.1749746087690,-93.1749746087690,NaN]","[44.9927121754570,44.9927121754570,44.9927061754570,44.9927061754570,44.9927121754570,NaN]",426,-93.17507654,44.99276467,-93.17500154,44.99275867
337,"[-93.1749098498945,44.9930250223218;-93.1748348498945,44.9930310223218]","[-93.1749098498945,-93.1748348498945,-93.1748348498945,-93.1749098498945,-93.1749098498945,NaN]","[44.9930310223218,44.9930310223218,44.9930250223218,44.9930250223218,44.9930310223218,NaN]",442,-93.17500154,44.99304667,-93.17492654,44.99304067
338,"[-93.1749084295561,44.9930180295605;-93.1748334295561,44.9930240295605]","[-93.1749084295561,-93.1748334295561,-93.1748334295561,-93.1749084295561,-93.1749084295561,NaN]","[44.9930240295605,44.9930240295605,44.9930180295605,44.9930180295605,44.9930240295605,NaN]",443,-93.17500154,44.99304067,-93.17492654,44.99303467
339,"[-93.1749061756229,44.9930112899636;-93.1748311756229,44.9930172899636]","[-93.1749061756229,-93.1748311756229,-93.1748311756229,-93.1749061756229,-93.1749061756229,NaN]","[44.9930172899636,44.9930172899636,44.9930112899636,44.9930112899636,44.9930172899636,NaN]",444,-93.17500154,44.99303467,-93.17492654,44.99302867
340,"[-93.1749040568731,44.9930046491358;-93.1748290568731,44.9930106491358]","[-93.1749040568731,-93.1748290568731,-93.1748290568731,-93.1749040568731,-93.1749040568731,NaN]","[44.9930106491358,44.9930106491358,44.9930046491358,44.9930046491358,44.9930106491358,NaN]",445,-93.17500154,44.99302867,-93.17492654,44.99302267
341,"[-93.1749058371123,44.9929976723472;-93.1748308371123,44.9930036723472]","[-93.1749058371123,-93.1748308371123,-93.1748308371123,-93.1749058371123,-93.1749058371123,NaN]","[44.9930036723472,44.9930036723472,44.9929976723472,44.9929976723472,44.9930036723472,NaN]",446,-93.17500154,44.99302267,-93.17492654,44.99301667
342,"[-93.1749049552759,44.9929911464735;-93.1748299552759,44.9929971464735]","[-93.1749049552759,-93.1748299552759,-93.1748299552759,-93.1749049552759,-93.1749049552759,NaN]","[44.9929971464735,44.9929971464735,44.9929911464735,44.9929911464735,44.9929971464735,NaN]",447,-93.17500154,44.99301667,-93.17492654,44.99301067
343,"[-93.1749048625566,44.9929845720879;-93.1748298625566,44.9929905720879]","[-93.1749048625566,-93.1748298625566,-93.1748298625566,-93.1749048625566,-93.1749048625566,NaN]","[44.9929905720879,44.9929905720879,44.9929845720879,44.9929845720879,44.9929905720879,NaN]",448,-93.17500154,44.99301067,-93.17492654,44.99300467
344,"[-93.1749057375281,44.9929773196547;-93.1748307375281,44.9929833196547]","[-93.1749057375281,-93.1748307375281,-93.1748307375281,-93.1749057375281,-93.1749057375281,NaN]","[44.9929833196547,44.9929833196547,44.9929773196547,44.9929773196547,44.9929833196547,NaN]",449,-93.17500154,44.99300467,-93.17492654,44.99299867
345,"[-93.1749083173661,44.9929699484133;-93.1748333173661,44.9929759484133]","[-93.1749083173661,-93.1748333173661,-93.1748333173661,-93.1749083173661,-93.1749083173661,NaN]","[44.9929759484133,44.9929759484133,44.9929699484133,44.9929699484133,44.9929759484133,NaN]",450,-93.17500154,44.99299867,-93.17492654,44.99299267
346,"[-93.1749057795596,44.9929631326838;-93.1748307795596,44.9929691326838]","[-93.1749057795596,-93.1748307795596,-93.1748307795596,-93.1749057795596,-93.1749057795596,NaN]","[44.9929691326838,44.9929691326838,44.9929631326838,44.9929631326838,44.9929691326838,NaN]",451,-93.17500154,44.99299267,-93.17492654,44.99298667
347,"[-93.1749039710549,44.9929571326951;-93.1748289710549,44.9929631326951]","[-93.1749039710549,-93.1748289710549,-93.1748289710549,-93.1749039710549,-93.1749039710549,NaN]","[44.9929631326951,44.9929631326951,44.9929571326951,44.9929571326951,44.9929631326951,NaN]",452,-93.17500154,44.99298667,-93.17492654,44.99298067
348,"[-93.1749037826668,44.9929500698130;-93.1748287826668,44.9929560698130]","[-93.1749037826668,-93.1748287826668,-93.1748287826668,-93.1749037826668,-93.1749037826668,NaN]","[44.9929560698130,44.9929560698130,44.9929500698130,44.9929500698130,44.9929560698130,NaN]",453,-93.17500154,44.99298067,-93.17492654,44.99297467
349,"[-93.1749074841278,44.9929427343963;-93.1748324841278,44.9929487343963]","[-93.1749074841278,-93.1748324841278,-93.1748324841278,-93.1749074841278,-93.1749074841278,NaN]","[44.9929487343963,44.9929487343963,44.9929427343963,44.9929427343963,44.9929487343963,NaN]",454,-93.17500154,44.99297467,-93.17492654,44.99296867
350,"[-93.1749099221060,44.9929361322755;-93.1748349221060,44.9929421322755]","[-93.1749099221060,-93.1748349221060,-93.1748349221060,-93.1749099221060,-93.1749099221060,NaN]","[44.9929421322755,44.9929421322755,44.9929361322755,44.9929361322755,44.9929421322755,NaN]",455,-93.17500154,44.99296867,-93.17492654,44.99296267
351,"[-93.1749076853631,44.9929290887582;-93.1748326853631,44.9929350887582]","[-93.1749076853631,-93.1748326853631,-93.1748326853631,-93.1749076853631,-93.1749076853631,NaN]","[44.9929350887582,44.9929350887582,44.9929290887582,44.9929290887582,44.9929350887582,NaN]",456,-93.17500154,44.99296267,-93.17492654,44.99295667
