Fields,BoundingBox,X,Y,left,top,right,bottom,id
86,"[-93.1744521740431,44.9927765369186;-93.1743741740431,44.9927835369186]","[-93.1744521740431,-93.1743741740431,-93.1743741740431,-93.1744521740431,-93.1744521740431,NaN]","[44.9927835369186,44.9927835369186,44.9927765369186,44.9927765369186,44.9927835369186,NaN]",98,-93.17452594,44.99280636,-93.17444794,44.99279936
87,"[-93.1744502434662,44.9927697640453;-93.1743722434662,44.9927767640453]","[-93.1744502434662,-93.1743722434662,-93.1743722434662,-93.1744502434662,-93.1744502434662,NaN]","[44.9927767640453,44.9927767640453,44.9927697640453,44.9927697640453,44.9927767640453,NaN]",99,-93.17452594,44.99279936,-93.17444794,44.99279236
88,"[-93.1744476315092,44.9927626504820;-93.1743696315092,44.9927696504820]","[-93.1744476315092,-93.1743696315092,-93.1743696315092,-93.1744476315092,-93.1744476315092,NaN]","[44.9927696504820,44.9927696504820,44.9927626504820,44.9927626504820,44.9927696504820,NaN]",100,-93.17452594,44.99279236,-93.17444794,44.99278536
89,"[-93.1744512655363,44.9927554233553;-93.1743732655363,44.9927624233553]","[-93.1744512655363,-93.1743732655363,-93.1743732655363,-93.1744512655363,-93.1744512655363,NaN]","[44.9927624233553,44.9927624233553,44.9927554233553,44.9927554233553,44.9927624233553,NaN]",101,-93.17452594,44.99278536,-93.17444794,44.99277836
90,"[-93.1744512655363,44.9927487640453;-93.1743732655363,44.9927557640453]","[-93.1744512655363,-93.1743732655363,-93.1743732655363,-93.1744512655363,-93.1744512655363,NaN]","[44.9927557640453,44.9927557640453,44.9927487640453,44.9927487640453,44.9927557640453,NaN]",102,-93.17452594,44.99277836,-93.17444794,44.99277136
91,"[-93.1744479721993,44.9927421047353;-93.1743699721992,44.9927491047353]","[-93.1744479721993,-93.1743699721992,-93.1743699721992,-93.1744479721993,-93.1744479721993,NaN]","[44.9927491047353,44.9927491047353,44.9927421047353,44.9927421047353,44.9927491047353,NaN]",103,-93.17452594,44.99277136,-93.17444794,44.99276436
92,"[-93.1744477450726,44.9927351047353;-93.1743697450726,44.9927421047353]","[-93.1744477450726,-93.1743697450726,-93.1743697450726,-93.1744477450726,-93.1744477450726,NaN]","[44.9927421047353,44.9927421047353,44.9927351047353,44.9927351047353,44.9927421047353,NaN]",104,-93.17452594,44.99276436,-93.17444794,44.99275736
93,"[-93.1744517197897,44.9927277640453;-93.1743737197897,44.9927347640453]","[-93.1744517197897,-93.1743737197897,-93.1743737197897,-93.1744517197897,-93.1744517197897,NaN]","[44.9927347640453,44.9927347640453,44.9927277640453,44.9927277640453,44.9927347640453,NaN]",105,-93.17452594,44.99275736,-93.17444794,44.99275036
94,"[-93.1744518333530,44.9927207640453;-93.1743738333530,44.9927277640453]","[-93.1744518333530,-93.1743738333530,-93.1743738333530,-93.1744518333530,-93.1744518333530,NaN]","[44.9927277640453,44.9927277640453,44.9927207640453,44.9927207640453,44.9927277640453,NaN]",106,-93.17452594,44.99275036,-93.17444794,44.99274336
95,"[-93.1744519469164,44.9927135369186;-93.1743739469164,44.9927205369186]","[-93.1744519469164,-93.1743739469164,-93.1743739469164,-93.1744519469164,-93.1744519469164,NaN]","[44.9927205369186,44.9927205369186,44.9927135369186,44.9927135369186,44.9927205369186,NaN]",107,-93.17452594,44.99274336,-93.17444794,44.99273636
96,"[-93.1744513790996,44.9927066504819;-93.1743733790996,44.9927136504819]","[-93.1744513790996,-93.1743733790996,-93.1743733790996,-93.1744513790996,-93.1744513790996,NaN]","[44.9927136504819,44.9927136504819,44.9927066504819,44.9927066504819,44.9927136504819,NaN]",108,-93.17452594,44.99273636,-93.17444794,44.99272936
97,"[-93.1743761046199,44.9930324707083;-93.1742981046199,44.9930394707083]","[-93.1743761046199,-93.1742981046199,-93.1742981046199,-93.1743761046199,-93.1743761046199,NaN]","[44.9930394707083,44.9930394707083,44.9930324707083,44.9930324707083,44.9930394707083,NaN]",121,-93.17444794,44.99306536,-93.17436994,44.99305836
98,"[-93.1743753096765,44.9930255842716;-93.1742973096765,44.9930325842716]","[-93.1743753096765,-93.1742973096765,-93.1742973096765,-93.1743753096765,-93.1743753096765,NaN]","[44.9930325842716,44.9930325842716,44.9930255842716,44.9930255842716,44.9930325842716,NaN]",122,-93.17444794,44.99305836,-93.17436994,44.99305136
99,"[-93.1743733790996,44.9930186978350;-93.1742953790996,44.9930256978349]","[-93.1743733790996,-93.1742953790996,-93.1742953790996,-93.1743733790996,-93.1743733790996,NaN]","[44.9930256978349,44.9930256978349,44.9930186978350,44.9930186978350,44.9930256978349,NaN]",123,-93.17444794,44.99305136,-93.17436994,44.99304436
100,"[-93.1743733790996,44.9930118113983;-93.1742953790996,44.9930188113983]","[-93.1743733790996,-93.1742953790996,-93.1742953790996,-93.1743733790996,-93.1743733790996,NaN]","[44.9930188113983,44.9930188113983,44.9930118113983,44.9930118113983,44.9930188113983,NaN]",124,-93.17444794,44.99304436,-93.17436994,44.99303736
101,"[-93.1743728112829,44.9930049249616;-93.1742948112829,44.9930119249616]","[-93.1743728112829,-93.1742948112829,-93.1742948112829,-93.1743728112829,-93.1743728112829,NaN]","[44.9930119249616,44.9930119249616,44.9930049249616,44.9930049249616,44.9930119249616,NaN]",125,-93.17444794,44.99303736,-93.17436994,44.99303036
102,"[-93.1743738333530,44.9929982656517;-93.1742958333530,44.9930052656517]","[-93.1743738333530,-93.1742958333530,-93.1742958333530,-93.1743738333530,-93.1743738333530,NaN]","[44.9930052656517,44.9930052656517,44.9929982656517,44.9929982656517,44.9930052656517,NaN]",126,-93.17444794,44.99303036,-93.17436994,44.99302336
103,"[-93.1743736062263,44.9929917199051;-93.1742956062263,44.9929987199051]","[-93.1743736062263,-93.1742956062263,-93.1742956062263,-93.1743736062263,-93.1743736062263,NaN]","[44.9929987199051,44.9929987199051,44.9929917199051,44.9929917199051,44.9929987199051,NaN]",127,-93.17444794,44.99302336,-93.17436994,44.99301636
104,"[-93.1743723570295,44.9929847199051;-93.1742943570295,44.9929917199051]","[-93.1743723570295,-93.1742943570295,-93.1742943570295,-93.1743723570295,-93.1743723570295,NaN]","[44.9929917199051,44.9929917199051,44.9929847199051,44.9929847199051,44.9929917199051,NaN]",128,-93.17444794,44.99301636,-93.17436994,44.99300936
105,"[-93.1743728112829,44.9929778334684;-93.1742948112829,44.9929848334684]","[-93.1743728112829,-93.1742948112829,-93.1742948112829,-93.1743728112829,-93.1743728112829,NaN]","[44.9929848334684,44.9929848334684,44.9929778334684,44.9929778334684,44.9929848334684,NaN]",129,-93.17444794,44.99300936,-93.17436994,44.99300236
106,"[-93.1743728112829,44.9929710605951;-93.1742948112829,44.9929780605951]","[-93.1743728112829,-93.1742948112829,-93.1742948112829,-93.1743728112829,-93.1743728112829,NaN]","[44.9929780605951,44.9929780605951,44.9929710605951,44.9929710605951,44.9929780605951,NaN]",130,-93.17444794,44.99300236,-93.17436994,44.99299536
107,"[-93.1743725841562,44.9929642877218;-93.1742945841562,44.9929712877218]","[-93.1743725841562,-93.1742945841562,-93.1742945841562,-93.1743725841562,-93.1743725841562,NaN]","[44.9929712877218,44.9929712877218,44.9929642877218,44.9929642877218,44.9929712877218,NaN]",131,-93.17444794,44.99299536,-93.17436994,44.99298836
108,"[-93.1743722434662,44.9929575148485;-93.1742942434662,44.9929645148485]","[-93.1743722434662,-93.1742942434662,-93.1742942434662,-93.1743722434662,-93.1743722434662,NaN]","[44.9929645148485,44.9929645148485,44.9929575148485,44.9929575148485,44.9929645148485,NaN]",132,-93.17444794,44.99298836,-93.17436994,44.99298136
109,"[-93.1743725841562,44.9929507419752;-93.1742945841562,44.9929577419752]","[-93.1743725841562,-93.1742945841562,-93.1742945841562,-93.1743725841562,-93.1743725841562,NaN]","[44.9929577419752,44.9929577419752,44.9929507419752,44.9929507419752,44.9929577419752,NaN]",133,-93.17444794,44.99298136,-93.17436994,44.99297436
110,"[-93.1743730384096,44.9929432877218;-93.1742950384096,44.9929502877218]","[-93.1743730384096,-93.1742950384096,-93.1742950384096,-93.1743730384096,-93.1743730384096,NaN]","[44.9929502877218,44.9929502877218,44.9929432877218,44.9929432877218,44.9929502877218,NaN]",134,-93.17444794,44.99297436,-93.17436994,44.99296736
111,"[-93.1743723570295,44.9929364012851;-93.1742943570295,44.9929434012851]","[-93.1743723570295,-93.1742943570295,-93.1742943570295,-93.1743723570295,-93.1743723570295,NaN]","[44.9929434012851,44.9929434012851,44.9929364012851,44.9929364012851,44.9929434012851,NaN]",135,-93.17444794,44.99296736,-93.17436994,44.99296036
112,"[-93.1743725841562,44.9929294012851;-93.1742945841562,44.9929364012851]","[-93.1743725841562,-93.1742945841562,-93.1742945841562,-93.1743725841562,-93.1743725841562,NaN]","[44.9929364012851,44.9929364012851,44.9929294012851,44.9929294012851,44.9929364012851,NaN]",136,-93.17444794,44.99296036,-93.17436994,44.99295336
113,"[-93.1743723570295,44.9929226284118;-93.1742943570295,44.9929296284118]","[-93.1743723570295,-93.1742943570295,-93.1742943570295,-93.1743723570295,-93.1743723570295,NaN]","[44.9929296284118,44.9929296284118,44.9929226284118,44.9929226284118,44.9929296284118,NaN]",137,-93.17444794,44.99295336,-93.17436994,44.99294636
114,"[-93.1743729248463,44.9929160826652;-93.1742949248463,44.9929230826652]","[-93.1743729248463,-93.1742949248463,-93.1742949248463,-93.1743729248463,-93.1743729248463,NaN]","[44.9929230826652,44.9929230826652,44.9929160826652,44.9929160826652,44.9929230826652,NaN]",138,-93.17444794,44.99294636,-93.17436994,44.99293936
115,"[-93.1743717892128,44.9929105589887;-93.1742937892128,44.9929175589887]","[-93.1743717892128,-93.1742937892128,-93.1742937892128,-93.1743717892128,-93.1743717892128,NaN]","[44.9929175589887,44.9929175589887,44.9929105589887,44.9929105589887,44.9929175589887,NaN]",139,-93.17444794,44.99293936,-93.17436994,44.99293236
116,"[-93.1743715620861,44.9929035589887;-93.1742935620861,44.9929105589887]","[-93.1743715620861,-93.1742935620861,-93.1742935620861,-93.1743715620861,-93.1743715620861,NaN]","[44.9929105589887,44.9929105589887,44.9929035589887,44.9929035589887,44.9929105589887,NaN]",140,-93.17444794,44.99293236,-93.17436994,44.99292536
117,"[-93.1743750825498,44.9928965589887;-93.1742970825498,44.9929035589887]","[-93.1743750825498,-93.1742970825498,-93.1742970825498,-93.1743750825498,-93.1743750825498,NaN]","[44.9929035589887,44.9929035589887,44.9928965589887,44.9928965589887,44.9929035589887,NaN]",141,-93.17444794,44.99292536,-93.17436994,44.99291836
118,"[-93.1743754232399,44.9928888776086;-93.1742974232399,44.9928958776086]","[-93.1743754232399,-93.1742974232399,-93.1742974232399,-93.1743754232399,-93.1743754232399,NaN]","[44.9928958776086,44.9928958776086,44.9928888776086,44.9928888776086,44.9928958776086,NaN]",142,-93.17444794,44.99291836,-93.17436994,44.99291136
119,"[-93.1743744011698,44.9928822182987;-93.1742964011698,44.9928892182987]","[-93.1743744011698,-93.1742964011698,-93.1742964011698,-93.1743744011698,-93.1743744011698,NaN]","[44.9928892182987,44.9928892182987,44.9928822182987,44.9928822182987,44.9928892182987,NaN]",143,-93.17444794,44.99291136,-93.17436994,44.99290436
120,"[-93.1743738333530,44.9928749911720;-93.1742958333530,44.9928819911720]","[-93.1743738333530,-93.1742958333530,-93.1742958333530,-93.1743738333530,-93.1743738333530,NaN]","[44.9928819911720,44.9928819911720,44.9928749911720,44.9928749911720,44.9928819911720,NaN]",144,-93.17444794,44.99290436,-93.17436994,44.99289736
121,"[-93.1743764453100,44.9928679911720;-93.1742984453100,44.9928749911720]","[-93.1743764453100,-93.1742984453100,-93.1742984453100,-93.1743764453100,-93.1743764453100,NaN]","[44.9928749911720,44.9928749911720,44.9928679911720,44.9928679911720,44.9928749911720,NaN]",145,-93.17444794,44.99289736,-93.17436994,44.99289036
122,"[-93.1743764453100,44.9928611047353;-93.1742984453100,44.9928681047353]","[-93.1743764453100,-93.1742984453100,-93.1742984453100,-93.1743764453100,-93.1743764453100,NaN]","[44.9928681047353,44.9928681047353,44.9928611047353,44.9928611047353,44.9928681047353,NaN]",146,-93.17444794,44.99289036,-93.17436994,44.99288336
123,"[-93.1743721299028,44.9928541047353;-93.1742941299028,44.9928611047353]","[-93.1743721299028,-93.1742941299028,-93.1742941299028,-93.1743721299028,-93.1743721299028,NaN]","[44.9928611047353,44.9928611047353,44.9928541047353,44.9928541047353,44.9928611047353,NaN]",147,-93.17444794,44.99288336,-93.17436994,44.99287636
124,"[-93.1743732655363,44.9928471047353;-93.1742952655363,44.9928541047353]","[-93.1743732655363,-93.1742952655363,-93.1742952655363,-93.1743732655363,-93.1743732655363,NaN]","[44.9928541047353,44.9928541047353,44.9928471047353,44.9928471047353,44.9928541047353,NaN]",148,-93.17444794,44.99287636,-93.17436994,44.99286936
125,"[-93.1743746282965,44.9928399911720;-93.1742966282965,44.9928469911720]","[-93.1743746282965,-93.1742966282965,-93.1742966282965,-93.1743746282965,-93.1743746282965,NaN]","[44.9928469911720,44.9928469911720,44.9928399911720,44.9928399911720,44.9928469911720,NaN]",149,-93.17444794,44.99286936,-93.17436994,44.99286236
126,"[-93.1743748554231,44.9928332182987;-93.1742968554231,44.9928402182987]","[-93.1743748554231,-93.1742968554231,-93.1742968554231,-93.1743748554231,-93.1743748554231,NaN]","[44.9928402182987,44.9928402182987,44.9928332182987,44.9928332182987,44.9928402182987,NaN]",150,-93.17444794,44.99286236,-93.17436994,44.99285536
127,"[-93.1743724705929,44.9928266725521;-93.1742944705929,44.9928336725521]","[-93.1743724705929,-93.1742944705929,-93.1742944705929,-93.1743724705929,-93.1743724705929,NaN]","[44.9928336725521,44.9928336725521,44.9928266725521,44.9928266725521,44.9928336725521,NaN]",151,-93.17444794,44.99285536,-93.17436994,44.99284836
128,"[-93.1743711078327,44.9928194454254;-93.1742931078327,44.9928264454254]","[-93.1743711078327,-93.1742931078327,-93.1742931078327,-93.1743711078327,-93.1743711078327,NaN]","[44.9928264454254,44.9928264454254,44.9928194454254,44.9928194454254,44.9928264454254,NaN]",152,-93.17444794,44.99284836,-93.17436994,44.99284136
129,"[-93.1743748554231,44.9928125589887;-93.1742968554231,44.9928195589887]","[-93.1743748554231,-93.1742968554231,-93.1742968554231,-93.1743748554231,-93.1743748554231,NaN]","[44.9928195589887,44.9928195589887,44.9928125589887,44.9928125589887,44.9928195589887,NaN]",153,-93.17444794,44.99284136,-93.17436994,44.99283436
130,"[-93.1743739469164,44.9928053318620;-93.1742959469164,44.9928123318620]","[-93.1743739469164,-93.1742959469164,-93.1742959469164,-93.1743739469164,-93.1743739469164,NaN]","[44.9928123318620,44.9928123318620,44.9928053318620,44.9928053318620,44.9928123318620,NaN]",154,-93.17444794,44.99283436,-93.17436994,44.99282736
131,"[-93.1743712213961,44.9927983318620;-93.1742932213961,44.9928053318620]","[-93.1743712213961,-93.1742932213961,-93.1742932213961,-93.1743712213961,-93.1743712213961,NaN]","[44.9928053318620,44.9928053318620,44.9927983318620,44.9927983318620,44.9928053318620,NaN]",155,-93.17444794,44.99282736,-93.17436994,44.99282036
132,"[-93.1743708807060,44.9927911047353;-93.1742928807060,44.9927981047353]","[-93.1743708807060,-93.1742928807060,-93.1742928807060,-93.1743708807060,-93.1743708807060,NaN]","[44.9927981047353,44.9927981047353,44.9927911047353,44.9927911047353,44.9927981047353,NaN]",156,-93.17444794,44.99282036,-93.17436994,44.99281336
133,"[-93.1743746282965,44.9927839911720;-93.1742966282965,44.9927909911720]","[-93.1743746282965,-93.1742966282965,-93.1742966282965,-93.1743746282965,-93.1743746282965,NaN]","[44.9927909911720,44.9927909911720,44.9927839911720,44.9927839911720,44.9927909911720,NaN]",157,-93.17444794,44.99281336,-93.17436994,44.99280636
134,"[-93.1743750825498,44.9927769911720;-93.1742970825498,44.9927839911720]","[-93.1743750825498,-93.1742970825498,-93.1742970825498,-93.1743750825498,-93.1743750825498,NaN]","[44.9927839911720,44.9927839911720,44.9927769911720,44.9927769911720,44.9927839911720,NaN]",158,-93.17444794,44.99280636,-93.17436994,44.99279936
135,"[-93.1743729248462,44.9927699911720;-93.1742949248462,44.9927769911720]","[-93.1743729248462,-93.1742949248462,-93.1742949248462,-93.1743729248462,-93.1743729248462,NaN]","[44.9927769911720,44.9927769911720,44.9927699911720,44.9927699911720,44.9927769911720,NaN]",159,-93.17444794,44.99279936,-93.17436994,44.99279236
136,"[-93.1743712213961,44.9927627640453;-93.1742932213961,44.9927697640453]","[-93.1743712213961,-93.1742932213961,-93.1742932213961,-93.1743712213961,-93.1743712213961,NaN]","[44.9927697640453,44.9927697640453,44.9927627640453,44.9927627640453,44.9927697640453,NaN]",160,-93.17444794,44.99279236,-93.17436994,44.99278536
137,"[-93.1743754232399,44.9927558776086;-93.1742974232399,44.9927628776086]","[-93.1743754232399,-93.1742974232399,-93.1742974232399,-93.1743754232399,-93.1743754232399,NaN]","[44.9927628776086,44.9927628776086,44.9927558776086,44.9927558776086,44.9927628776086,NaN]",161,-93.17444794,44.99278536,-93.17436994,44.99277836
138,"[-93.1743737197897,44.9927491047353;-93.1742957197897,44.9927561047353]","[-93.1743737197897,-93.1742957197897,-93.1742957197897,-93.1743737197897,-93.1743737197897,NaN]","[44.9927561047353,44.9927561047353,44.9927491047353,44.9927491047353,44.9927561047353,NaN]",162,-93.17444794,44.99277836,-93.17436994,44.99277136
139,"[-93.1743705400160,44.9927425589887;-93.1742925400160,44.9927495589887]","[-93.1743705400160,-93.1742925400160,-93.1742925400160,-93.1743705400160,-93.1743705400160,NaN]","[44.9927495589887,44.9927495589887,44.9927425589887,44.9927425589887,44.9927495589887,NaN]",163,-93.17444794,44.99277136,-93.17436994,44.99276436
140,"[-93.1743706535793,44.9927355589887;-93.1742926535793,44.9927425589887]","[-93.1743706535793,-93.1742926535793,-93.1742926535793,-93.1743706535793,-93.1743706535793,NaN]","[44.9927425589887,44.9927425589887,44.9927355589887,44.9927355589887,44.9927425589887,NaN]",164,-93.17444794,44.99276436,-93.17436994,44.99275736
